,Job Title,Location,Job Type,Company,Salary,Monthly Salary,Posting Date,Expiry Date,Ad Duration (Days),Days before expiry,Link
435,TECHNICAL WORKSHOP MANAGER / MECHANICAL ENGINEER (BASED IN BEIRA MOZAMBIQUE),Mozambique,Permanent Management position,Pinpoint One Human Resources,Undisclosed,,02 Dec 2022,27 Dec 2022,25,17,https://www.careerjunction.co.za/technical-workshop-manager-mechanical-engineer-based-in-beira-mozambique-job-2493721.aspx
436,Brand Manager,"Centurion, Gauteng",Permanent Intermediate EE position,Kwena Human Capital,Undisclosed,,02 Dec 2022,18 Dec 2022,16,8,https://www.careerjunction.co.za/brand-manager-job-2492556.aspx
437,Sales Manager at Old Mutual,"Dundee Town, KwaZulu-Natal",Permanent Management EE position,Old Mutual (MFC),"R20,000 - R30,000 per month",20000.0,06 Dec 2022,31 Dec 2022,25,21,https://www.careerjunction.co.za/sales-manager-at-old-mutual-job-2494169.aspx
438,IT Support / Service Delivery Manager (CH858) at Capital H Staffing and Advisory Solutions,"Cape Town Region, Western Cape",Permanent Intermediate position,Capital H Staffing,R Undisclosed,,02 Dec 2022,23 Dec 2022,21,13,https://www.careerjunction.co.za/it-support-service-delivery-manager-ch858-at-capital-h-staffing-and-advisory-solutions-job-2493732.aspx
439,General Manager: Procurement,"West Rand, Gauteng",Permanent Management EE position,Godisanang Recruitment (Pty) Ltd,Undisclosed,,02 Dec 2022,05 Jan 2023,34,26,https://www.careerjunction.co.za/general-manager-procurement-job-2481785.aspx
440,Training Manager at Ntice Search,"Mount Edgecombe, KwaZulu-Natal",Permanent Management position,Ntice Sourcing Solutions,R Undisclosed,,06 Dec 2022,26 Dec 2022,20,16,https://www.careerjunction.co.za/training-manager-at-ntice-search-job-2494218.aspx
441,Account Manager (IT Industry),"Rivonia, Gauteng",Permanent Intermediate position,,Undisclosed,,08 Dec 2022,03 Jan 2023,26,24,https://www.careerjunction.co.za/account-manager-it-industry-job-2494590.aspx
442,Complaints & Query Resolutions Manager,"Midridge Park, Gauteng",Permanent Senior EE position,Heitha Staffing Group,"R58,300 - R66,700 per month",58300.0,02 Dec 2022,27 Dec 2022,25,17,https://www.careerjunction.co.za/complaints-%26-query-resolutions-manager-job-2493728.aspx
443,Senior Technical Manager at Abantu Staffing Solutions,"Eastern Cape, South Africa",Permanent Senior position,Abantu Staffing Solutions,R Undisclosed,,02 Dec 2022,14 Dec 2022,12,4,https://www.careerjunction.co.za/senior-technical-manager-at-abantu-staffing-solutions-job-2492443.aspx
444,IT Project Manager,"Bryanston, Gauteng",Permanent Management position,Merchants SA,R Undisclosed,,08 Dec 2022,15 Dec 2022,7,5,https://www.careerjunction.co.za/it-project-manager-job-2492287.aspx
445,Showroom Manager,"Sandton, Gauteng",Permanent Management position,Ability Recruitment Group (Pty) Ltd,"R35,000 - R45,000 per month",35000.0,04 Dec 2022,13 Dec 2022,9,3,https://www.careerjunction.co.za/showroom-manager-job-2494071.aspx
446,IT Project Manager (Delivery Lead) at Sasfin,"Sandown, Gauteng",Permanent Specialist position,Sasfin Holdings Limited,Undisclosed,,08 Dec 2022,15 Dec 2022,7,5,https://www.careerjunction.co.za/it-project-manager-delivery-lead-at-sasfin-job-2492352.aspx
447,Investment Operations Manager at Candidate Connect,"Cape Town Region, Western Cape",Permanent Intermediate EE position,Candidate Connect,R Undisclosed,,06 Dec 2022,28 Dec 2022,22,18,https://www.careerjunction.co.za/investment-operations-manager-at-candidate-connect-job-2494221.aspx
448,General Manager Business Incubation at Avbob Mutual Assurance Society,"Pretoria CBD, Gauteng",Permanent Executive EE position,Avbob,R Undisclosed,,06 Dec 2022,22 Dec 2022,16,12,https://www.careerjunction.co.za/general-manager-business-incubation-at-avbob-mutual-assurance-society-job-2493278.aspx
449,Leasing Manager - Student Accommodation,"Pretoria, Gauteng",Permanent Management position,Ability Recruitment Group (Pty) Ltd,R Undisclosed,,02 Dec 2022,13 Dec 2022,11,3,https://www.careerjunction.co.za/leasing-manager-student-accommodation-job-2493714.aspx
450,Key Account Manager - Beauty Channel  at Rory Mackie & Associates,"Johannesburg Region, Gauteng",Permanent Senior position,Rory Mackie & Associates,R Undisclosed,,02 Dec 2022,14 Dec 2022,12,4,https://www.careerjunction.co.za/key-account-manager-beauty-channel-at-rory-mackie-%26amp-associates-job-2492463.aspx
451,Account Manager,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,04 Dec 2022,24 Dec 2022,20,14,https://www.careerjunction.co.za/account-manager-job-2494048.aspx
452,Programme Manager (Senior) Market Shaping (WRHI) at AJ Personnel,"Johannesburg Region, Gauteng",Permanent Senior position,AJ Personnel,R Undisclosed,,06 Dec 2022,05 Jan 2023,30,26,https://www.careerjunction.co.za/programme-manager-senior-market-shaping-wrhi-at-aj-personnel-job-2495463.aspx
453,Financial Manager/Controller,"Kariega, Eastern Cape",Permanent Management position,Bay Recruitment,"R70,000 - R80,000 per month",70000.0,06 Dec 2022,01 Jan 2023,26,22,https://www.careerjunction.co.za/financial-manager-controller-job-2494178.aspx
454,Project Manager - Data Analytics,"Johannesburg, Gauteng",Permanent Senior position,Boardroom Appointments,R Undisclosed,,06 Dec 2022,04 Jan 2023,29,25,https://www.careerjunction.co.za/project-manager-data-analytics-job-2495455.aspx
455,Financial Manager,"Johannesburg, Gauteng",Permanent Management position,Ability Recruitment Group (Pty) Ltd,"R37,500 - R50,000 per month",37500.0,06 Dec 2022,19 Dec 2022,13,9,https://www.careerjunction.co.za/financial-manager-job-2495427.aspx
456,Financial Manager,"Turffontein, Gauteng",Permanent Senior position,Dynexity,"R900 - R1,400 per month",900.0,06 Dec 2022,31 Dec 2022,25,21,https://www.careerjunction.co.za/financial-manager-job-2486504.aspx
457,General Manager: Credit Risk and Billing,"West Rand, Gauteng",Permanent Senior EE position,Godisanang Recruitment (Pty) Ltd,R Undisclosed,,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/general-manager-credit-risk-and-billing-job-2484389.aspx
458,GO TO CHANNEL MARKETING MANAGER -RETAIL,"Sandton, Gauteng",Contract Management position,Progressive International,R Undisclosed,,06 Dec 2022,14 Dec 2022,8,4,https://www.careerjunction.co.za/go-to-channel-marketing-manager-retail-job-2491995.aspx
459,Finance Manager (JHB) at Datafin Recruitment,"Saxonwold, Gauteng",Permanent Management position,Datafin,R Undisclosed,,06 Dec 2022,03 Jan 2023,28,24,https://www.careerjunction.co.za/finance-manager-jhb-at-datafin-recruitment-job-2495406.aspx
460,Key Account Manager - Chemical Raw Materials - Western Cape,"Cape Town, Western Cape",Permanent Intermediate position,Talentsphere,R Undisclosed,,01 Dec 2022,22 Dec 2022,21,12,https://www.careerjunction.co.za/key-account-manager-chemical-raw-materials-western-cape-job-2493668.aspx
461,Senior Technical Manager,"East London, Eastern Cape",Permanent Senior position,Staff Solutions,R Undisclosed,,01 Dec 2022,12 Dec 2022,11,2,https://www.careerjunction.co.za/senior-technical-manager-job-2492437.aspx
462,Operations Manager,"Johannesburg, Gauteng",Permanent Senior position,Boardroom Appointments,R Undisclosed,,06 Dec 2022,04 Jan 2023,29,25,https://www.careerjunction.co.za/operations-manager-job-2495376.aspx
463,Technical Operations Manager,"Johannesburg North (Johannesburg North), Gauteng",Permanent Senior position,Dynexity,R770 - R870 per month,770.0,06 Dec 2022,04 Jan 2023,29,25,https://www.careerjunction.co.za/technical-operations-manager-job-2495363.aspx
464,Manager (Research and Technical Marketing),"Randburg, Gauteng",Permanent Senior EE position,Afrizan People Intelligence,Undisclosed,,01 Dec 2022,27 Dec 2022,26,17,https://www.careerjunction.co.za/manager-research-and-technical-marketing-job-2493683.aspx
465,Regional Manager Operations,"Nelspruit, Mpumalanga",Permanent Management position,InspHired Recruitment Solutions,"R37,000 per month",37000.0,06 Dec 2022,22 Dec 2022,16,12,https://www.careerjunction.co.za/regional-manager-operations-job-2493176.aspx
466,Shift Manager at Business Directive Contract Services,"Benoni, Gauteng",Contract Junior position,Business Directive Contract Services,R Undisclosed,,01 Dec 2022,18 Dec 2022,17,8,https://www.careerjunction.co.za/shift-manager-at-business-directive-contract-services-job-2492475.aspx
467,Plant Energy Manager at Headhunters,"Eastern Cape, South Africa",Permanent Senior position,Headhunters (Head Office),R Undisclosed,,01 Dec 2022,23 Dec 2022,22,13,https://www.careerjunction.co.za/plant-energy-manager-at-headhunters-job-2493673.aspx
468,Workshop Manager at Imperial,"Stikland Industrial, Western Cape",Permanent Management EE position,Imperial Logistics,"R50,000 - R70,800 per month",50000.0,03 Dec 2022,19 Dec 2022,16,9,https://www.careerjunction.co.za/workshop-manager-at-imperial-job-2492665.aspx
469,Finance Manager,"Johannesburg South, Gauteng",Contract Management position,Network Contracting Solutions,R350.00 - R375.00 per hour,56000.0,06 Dec 2022,17 Dec 2022,11,7,https://www.careerjunction.co.za/finance-manager-job-2493237.aspx
470,Project Manager,"Gauteng, South Africa",Permanent Intermediate EE position,iOCO Digital Talent,"R94,000 - R104,000 per month",94000.0,08 Dec 2022,10 Dec 2022,2,0,https://www.careerjunction.co.za/project-manager-job-2492215.aspx
471,Human Capital Manager at Mine Health & Safety Council,"Woodmead, Gauteng",Permanent Management position,,Undisclosed,,01 Dec 2022,18 Dec 2022,17,8,https://www.careerjunction.co.za/human-capital-manager-at-mine-health-%26-safety-council-job-2492455.aspx
472,Project Manager,"Centurion, Gauteng",Contract Intermediate position,MPC Recruitment (MPC Recruitment),Undisclosed,,08 Dec 2022,15 Dec 2022,7,5,https://www.careerjunction.co.za/project-manager-job-2492314.aspx
473,Project Manager (Construction),"Limpopo, South Africa",Contract Management position,Phanda Personnel,R Undisclosed,,08 Dec 2022,02 Jan 2023,25,23,https://www.careerjunction.co.za/project-manager-construction-job-2494448.aspx
474,Financial Manager,"Centurion, Gauteng",Permanent Senior EE position,Bristow Talent & Associates,"R45,800 per month",45800.0,06 Dec 2022,09 Jan 2023,34,30,https://www.careerjunction.co.za/financial-manager-job-2495345.aspx
475,Small Sales Manager,"Cookhouse, Eastern Cape",Permanent Intermediate position,MPC Recruitment (MPC Recruitment),Undisclosed,,06 Dec 2022,22 Dec 2022,16,12,https://www.careerjunction.co.za/small-sales-manager-job-2493244.aspx
476,Financial Manager Insurance,"Centurion, Gauteng",Permanent Intermediate position,Sinakho Staffshop (Pty) Ltd,R Undisclosed,,06 Dec 2022,22 Dec 2022,16,12,https://www.careerjunction.co.za/financial-manager-insurance-job-2493159.aspx
477,Senior Finance Manager,"Illovo, Gauteng",Contract Senior position,Matchworks,"R70,000 - R80,000 per month",70000.0,06 Dec 2022,22 Dec 2022,16,12,https://www.careerjunction.co.za/senior-finance-manager-job-2493141.aspx
478,Project Manager,"Gardens, Western Cape",Permanent Intermediate position,Redline Recruitment,"R20,000 - R30,000 per month",20000.0,08 Dec 2022,11 Jan 2023,34,32,https://www.careerjunction.co.za/project-manager-job-2495655.aspx
479,Senior IT Services Delivery Manager,"Johannesburg, Gauteng",Permanent Senior position,Carlysle Human Capital,R Undisclosed,,01 Dec 2022,04 Jan 2023,34,25,https://www.careerjunction.co.za/senior-it-services-delivery-manager-job-2486676.aspx
480,Manager: Property Management,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,06 Dec 2022,04 Jan 2023,29,25,https://www.careerjunction.co.za/manager-property-management-job-2495312.aspx
481,Project Manager (Electrical / Energy) at GIBB,"New Redruth, Gauteng",Permanent Management position,GIBB,R Undisclosed,,07 Dec 2022,02 Jan 2023,26,23,https://www.careerjunction.co.za/project-manager-electrical-energy-at-gibb-job-2494449.aspx
482,Project Manager (Construction),"Saldanha, Western Cape",Contract Management position,Thenga Holdings,"R60,000 - R80,000 per month",60000.0,07 Dec 2022,10 Jan 2023,34,31,https://www.careerjunction.co.za/project-manager-construction-job-2495625.aspx
483,Operations Manager,"George, Western Cape",Permanent Intermediate position,BIDDULPHS INTERNATIONAL,"R20,000 - R25,000 per month",20000.0,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/operations-manager-job-2495130.aspx
484,Sales Manager at Sondor Industries,"New Germany, KwaZulu-Natal",Permanent Senior position,Zimco Group,R Undisclosed,,05 Dec 2022,12 Dec 2022,7,2,https://www.careerjunction.co.za/sales-manager-at-sondor-industries-job-2491702.aspx
485,Front of House Guesthouse & Restaurant Manager,"Cape Town, Western Cape",Permanent Intermediate position,Red Rock Recruitment,R Undisclosed,,05 Dec 2022,03 Jan 2023,29,24,https://www.careerjunction.co.za/front-of-house-guesthouse-%26-restaurant-manager-job-2495299.aspx
486,Sales Operations Manager,"Johannesburg, Gauteng",Permanent Management EE position,ProApp HR Solutions,"R45,000 per month",45000.0,05 Dec 2022,13 Dec 2022,8,3,https://www.careerjunction.co.za/sales-operations-manager-job-2491810.aspx
487,Manager: Property Management,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,05 Dec 2022,03 Jan 2023,29,24,https://www.careerjunction.co.za/manager-property-management-job-2495310.aspx
488,Project Manager at WebHelp UK,"Cape Town Region, Western Cape",Permanent Management position,WebHelp SA,R Undisclosed,,07 Dec 2022,06 Jan 2023,30,27,https://www.careerjunction.co.za/project-manager-at-webhelp-uk-job-2495523.aspx
489,Quality Assurance Manager at Interdot Solutions,"Cape Town Region, Western Cape",Permanent Management position,Interdot (Head Office),"R75,000 - R79,200 per month",75000.0,05 Dec 2022,22 Dec 2022,17,12,https://www.careerjunction.co.za/quality-assurance-manager-at-interdot-solutions-job-2493178.aspx
490,Quality Assurance Manager,"Johannesburg, Gauteng",Permanent Senior position,Manpower SA,R Undisclosed,,05 Dec 2022,03 Jan 2023,29,24,https://www.careerjunction.co.za/quality-assurance-manager-job-2495297.aspx
491,Clinical Project Manager,"Centurion, Gauteng
 / Work From Home",Permanent Intermediate position,Tiger Personnel Management,"R40,000 - R50,000 per month",40000.0,07 Dec 2022,24 Dec 2022,17,14,https://www.careerjunction.co.za/clinical-project-manager-job-2493296.aspx
492,IT Systems Manager (SYSPRO),"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,05 Dec 2022,03 Jan 2023,29,24,https://www.careerjunction.co.za/it-systems-manager-syspro-job-2495276.aspx
493,Production Manager,"Johannesburg, Gauteng",Permanent Senior position,JS Consult,R Undisclosed,,05 Dec 2022,30 Dec 2022,25,20,https://www.careerjunction.co.za/production-manager-job-2495257.aspx
494,Cost Engineering Manager - contract - Cape Town,"Melkbosstrand (Atlantic Beach Estate), Western Cape",Contract Management position,Kwena Human Capital,Undisclosed,,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/cost-engineering-manager-contract-cape-town-job-2495203.aspx
495,General Office Operations Manager,"Cape Town CBD, Western Cape",Contract Management EE position,OutsideCapital,"R58,300 - R70,800 per month",58300.0,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/general-office-operations-manager-job-2495287.aspx
496,Senior Manager Public Sector,"Johannesburg, Gauteng",Permanent Management position,talentCRU (RPO),R Undisclosed,,05 Dec 2022,08 Jan 2023,34,29,https://www.careerjunction.co.za/senior-manager-public-sector-job-2495285.aspx
497,Branch Manager (Sishen branch),"Kimberley, Northern Cape",Permanent Management position,Absolut Career Personnel,R Undisclosed,,05 Dec 2022,29 Dec 2022,24,19,https://www.careerjunction.co.za/branch-manager-sishen-branch-job-2495201.aspx
498,Financial Manager,South Africa,Permanent Intermediate position,Recru-it,R01 per month,1.0,05 Dec 2022,20 Dec 2022,15,10,https://www.careerjunction.co.za/financial-manager-job-2495184.aspx
499,Senior Manager: information & Communications Technology (ICT),"Grahamstown, Eastern Cape",Permanent Management position,Jackie Cory Recruitment,"R67,000 - R67,500 per month",67000.0,05 Dec 2022,12 Dec 2022,7,2,https://www.careerjunction.co.za/senior-manager-information-%26-communications-technology-ict-job-2491782.aspx
500,HR Manager,"Johannesburg, Gauteng",Permanent Intermediate position,Boardroom Appointments,R Undisclosed,,05 Dec 2022,03 Jan 2023,29,24,https://www.careerjunction.co.za/hr-manager-job-2495141.aspx
